"","species","lat","lon","fullCountry"
"387","Dendrohyrax arboreus",NA,NA,"Kenya"
"388","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"389","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"390","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"391","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"392","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"393","Dendrohyrax arboreus",-1.3,29.700001,"Uganda"
"394","Dendrohyrax arboreus",-1.3,29.866667,"Uganda"
"395","Dendrohyrax arboreus",-1.70056,29.26306,"Rwanda"
"396","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"397","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"398","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"399","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"400","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"401","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"402","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"403","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"404","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"405","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"406","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"407","Dendrohyrax arboreus",NA,NA,"Kenya"
"408","Dendrohyrax arboreus",NA,NA,"Kenya"
"409","Dendrohyrax arboreus",NA,NA,"Kenya"
"410","Dendrohyrax arboreus",-12.6,-73.48,"Kenya"
"411","Dendrohyrax arboreus",-12.6,-73.5,"Kenya"
"412","Dendrohyrax arboreus",NA,NA,"Kenya"
"413","Dendrohyrax arboreus",NA,NA,"Kenya"
"414","Dendrohyrax arboreus",NA,NA,"Kenya"
"415","Dendrohyrax arboreus",NA,NA,"Kenya"
"416","Dendrohyrax arboreus",NA,NA,"Kenya"
"417","Dendrohyrax arboreus",NA,NA,"Kenya"
"418","Dendrohyrax arboreus",NA,NA,"Kenya"
"419","Dendrohyrax arboreus",NA,NA,"Kenya"
"420","Dendrohyrax arboreus",NA,NA,"Kenya"
"421","Dendrohyrax arboreus",NA,NA,"Kenya"
"422","Dendrohyrax arboreus",NA,NA,"Kenya"
"423","Dendrohyrax arboreus",NA,NA,"Kenya"
"424","Dendrohyrax arboreus",NA,NA,"Kenya"
"425","Dendrohyrax arboreus",NA,NA,"Kenya"
"426","Dendrohyrax arboreus",NA,NA,"Kenya"
"427","Dendrohyrax arboreus",NA,NA,"Kenya"
"428","Dendrohyrax arboreus",NA,NA,"Kenya"
"429","Dendrohyrax arboreus",NA,NA,"Kenya"
"430","Dendrohyrax arboreus",NA,NA,"Kenya"
"431","Dendrohyrax arboreus",NA,NA,"Kenya"
"432","Dendrohyrax arboreus",NA,NA,"Kenya"
"433","Dendrohyrax arboreus",-1.32095,31.81053,"Tanzania, United Republic of"
"434","Dendrohyrax arboreus",-1.32095,31.81053,"Tanzania, United Republic of"
"435","Dendrohyrax arboreus",-1.32095,31.81053,"Tanzania, United Republic of"
"436","Dendrohyrax arboreus",-1.32095,31.81053,"Tanzania, United Republic of"
"437","Dendrohyrax arboreus",NA,NA,"Kenya"
"438","Dendrohyrax arboreus",NA,NA,"Kenya"
"439","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"440","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"441","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"442","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"443","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"444","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"445","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"446","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"447","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"448","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"449","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"450","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"451","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"452","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"453","Dendrohyrax arboreus",-0.16667,37.333328,"Kenya"
"454","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"455","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"456","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"457","Dendrohyrax arboreus",NA,NA,"South Africa"
"458","Dendrohyrax arboreus",NA,NA,NA
"459","Dendrohyrax arboreus",NA,NA,NA
"460","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"461","Dendrohyrax arboreus",0.1333,29.6,"Congo, Democratic Republic of the"
"462","Dendrohyrax arboreus",-10.125,20.625,"Angola"
"463","Dendrohyrax arboreus",NA,NA,NA
"464","Dendrohyrax arboreus",NA,NA,NA
"465","Dendrohyrax arboreus",NA,NA,NA
"466","Dendrohyrax arboreus",NA,NA,"South Africa"
"467","Dendrohyrax arboreus",-11.125,19.875,"Angola"
"468","Dendrohyrax arboreus",-10.625,21.375,"Angola"
"469","Dendrohyrax arboreus",NA,NA,"Zambia"
"470","Dendrohyrax arboreus",NA,NA,"Zambia"
"471","Dendrohyrax arboreus",NA,NA,"Kenya"
"472","Dendrohyrax arboreus",-10.625,20.125,"Angola"
"473","Dendrohyrax arboreus",NA,NA,"Kenya"
"474","Dendrohyrax arboreus",-10.375,20.875,"Angola"
"475","Dendrohyrax arboreus",NA,NA,"Kenya"
"476","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"477","Dendrohyrax arboreus",NA,NA,"Kenya"
"478","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"479","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"480","Dendrohyrax arboreus",NA,NA,"Botswana"
"481","Dendrohyrax arboreus",-10.625,20.125,"Angola"
"482","Dendrohyrax arboreus",NA,NA,"Mozambique"
"483","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"484","Dendrohyrax arboreus",NA,NA,"Kenya"
"485","Dendrohyrax arboreus",NA,NA,"Kenya"
"486","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"487","Dendrohyrax arboreus",NA,NA,"Kenya"
"488","Dendrohyrax arboreus",-11.375,20.875,"Angola"
"489","Dendrohyrax arboreus",-11.875,22.875,"Angola"
"490","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"491","Dendrohyrax arboreus",NA,NA,"Kenya"
"492","Dendrohyrax arboreus",-10.875,19.375,"Angola"
"493","Dendrohyrax arboreus",NA,NA,NA
"494","Dendrohyrax arboreus",NA,NA,"Zambia"
"495","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"496","Dendrohyrax arboreus",NA,NA,NA
"497","Dendrohyrax arboreus",NA,NA,NA
"498","Dendrohyrax arboreus",0.01667,37.06667,"Kenya"
"499","Dendrohyrax arboreus",NA,NA,"Cameroon"
"500","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"501","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"502","Dendrohyrax arboreus",NA,NA,NA
"503","Dendrohyrax arboreus",NA,NA,NA
"504","Dendrohyrax arboreus",NA,NA,"Zambia"
"505","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"506","Dendrohyrax arboreus",NA,NA,"South Africa"
"507","Dendrohyrax arboreus",-8.875,20.875,"Angola"
"508","Dendrohyrax arboreus",NA,NA,"Botswana"
"509","Dendrohyrax arboreus",-10.875,19.375,"Angola"
"510","Dendrohyrax arboreus",-10.63611,22.28424,"Angola"
"511","Dendrohyrax arboreus",-11.125,20.125,"Angola"
"512","Dendrohyrax arboreus",NA,NA,NA
"513","Dendrohyrax arboreus",NA,NA,NA
"514","Dendrohyrax arboreus",-11.125,19.625,"Angola"
"515","Dendrohyrax arboreus",NA,NA,NA
"516","Dendrohyrax arboreus",NA,NA,NA
"517","Dendrohyrax arboreus",NA,NA,"Kenya"
"518","Dendrohyrax arboreus",NA,NA,"Kenya"
"519","Dendrohyrax arboreus",NA,NA,"Kenya"
"520","Dendrohyrax arboreus",NA,NA,"Kenya"
"521","Dendrohyrax arboreus",NA,NA,"Kenya"
"522","Dendrohyrax arboreus",NA,NA,NA
"523","Dendrohyrax arboreus",NA,NA,NA
"524","Dendrohyrax arboreus",NA,NA,NA
"525","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"526","Dendrohyrax arboreus",NA,NA,NA
"527","Dendrohyrax arboreus",NA,NA,NA
"528","Dendrohyrax arboreus",NA,NA,NA
"529","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"530","Dendrohyrax arboreus",NA,NA,NA
"531","Dendrohyrax arboreus",NA,NA,"Kenya"
"532","Dendrohyrax arboreus",NA,NA,NA
"533","Dendrohyrax arboreus",NA,NA,"Kenya"
"534","Dendrohyrax arboreus",-10.625,21.625,"Angola"
"535","Dendrohyrax arboreus",-12.125,22.875,"Angola"
"536","Dendrohyrax arboreus",NA,NA,"Kenya"
"537","Dendrohyrax arboreus",NA,NA,NA
"538","Dendrohyrax arboreus",-10.875,20.375,"Angola"
"539","Dendrohyrax arboreus",-8.875,20.875,"Angola"
"540","Dendrohyrax arboreus",NA,NA,"Zambia"
"541","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"542","Dendrohyrax arboreus",-11.625,20.125,"Angola"
"543","Dendrohyrax arboreus",-10.625,21.125,"Angola"
"544","Dendrohyrax arboreus",NA,NA,NA
"545","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"546","Dendrohyrax arboreus",NA,NA,"Kenya"
"547","Dendrohyrax arboreus",NA,NA,"Botswana"
"548","Dendrohyrax arboreus",-10.875,20.125,"Angola"
"549","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"550","Dendrohyrax arboreus",NA,NA,NA
"551","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"552","Dendrohyrax arboreus",0.1333,29.6,"Congo, Democratic Republic of the"
"553","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"554","Dendrohyrax arboreus",NA,NA,"Zambia"
"555","Dendrohyrax arboreus",NA,NA,"Zambia"
"556","Dendrohyrax arboreus",NA,NA,NA
"557","Dendrohyrax arboreus",NA,NA,"Botswana"
"558","Dendrohyrax arboreus",NA,NA,"Kenya"
"559","Dendrohyrax arboreus",-10.625,19.875,"Angola"
"560","Dendrohyrax arboreus",NA,NA,"Botswana"
"561","Dendrohyrax arboreus",NA,NA,"Zambia"
"562","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"563","Dendrohyrax arboreus",NA,NA,"Kenya"
"564","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"565","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"566","Dendrohyrax arboreus",NA,NA,"Namibia"
"567","Dendrohyrax arboreus",NA,NA,"Kenya"
"568","Dendrohyrax arboreus",-10.375,21.875,"Angola"
"569","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"570","Dendrohyrax arboreus",NA,NA,"Kenya"
"571","Dendrohyrax arboreus",NA,NA,"Kenya"
"572","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"573","Dendrohyrax arboreus",NA,NA,"Zambia"
"574","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"575","Dendrohyrax arboreus",-9.875,21.875,"Angola"
"576","Dendrohyrax arboreus",NA,NA,"Kenya"
"577","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"578","Dendrohyrax arboreus",-10.375,20.875,"Angola"
"579","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"580","Dendrohyrax arboreus",NA,NA,NA
"581","Dendrohyrax arboreus",NA,NA,"Kenya"
"582","Dendrohyrax arboreus",NA,NA,"Botswana"
"583","Dendrohyrax arboreus",NA,NA,"Zambia"
"584","Dendrohyrax arboreus",NA,NA,"Kenya"
"585","Dendrohyrax arboreus",NA,NA,"Kenya"
"586","Dendrohyrax arboreus",NA,NA,NA
"587","Dendrohyrax arboreus",NA,NA,"Kenya"
"588","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"589","Dendrohyrax arboreus",NA,NA,"Namibia"
"590","Dendrohyrax arboreus",-11.125,21.625,"Angola"
"591","Dendrohyrax arboreus",NA,NA,"Kenya"
"592","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"593","Dendrohyrax arboreus",NA,NA,"Tanzania, United Republic of"
"594","Dendrohyrax arboreus",-10.375,21.125,"Angola"
"595","Dendrohyrax arboreus",NA,NA,"Kenya"
"596","Dendrohyrax arboreus",NA,NA,NA
"597","Dendrohyrax arboreus",NA,NA,NA
"598","Dendrohyrax arboreus",NA,NA,"Zimbabwe"
"599","Dendrohyrax arboreus",NA,NA,"Zambia"
"600","Dendrohyrax arboreus",NA,NA,"Congo, Democratic Republic of the"
"601","Dendrohyrax dorsalis",5.05763,8.868215,"Cameroon"
"602","Dendrohyrax dorsalis",7.05,2.25,"Benin"
"603","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"604","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"605","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"606","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"607","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"608","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"609","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"610","Dendrohyrax dorsalis",5.859116,-0.179943,"Ghana"
"611","Dendrohyrax dorsalis",2.19944,16.188408,"Congo, Republic of the"
"612","Dendrohyrax dorsalis",6.9217,1.6895,"Benin"
"613","Dendrohyrax dorsalis",6.7001,2.3863,"Benin"
"614","Dendrohyrax dorsalis",7.203,2.3856,"Benin"
"615","Dendrohyrax dorsalis",10.5423,1.2085,"Benin"
"616","Dendrohyrax dorsalis",9.6431,1.7356,"Benin"
"617","Dendrohyrax dorsalis",7.1596,2.5419,"Benin"
"618","Dendrohyrax dorsalis",7.0017,2.6093,"Benin"
"619","Dendrohyrax dorsalis",6.9026,2.5076,"Benin"
"620","Dendrohyrax dorsalis",6.6863,2.7018,"Benin"
"621","Dendrohyrax dorsalis",6.7741,1.8377,"Benin"
"622","Dendrohyrax dorsalis",7.4431,2.559,"Benin"
"623","Dendrohyrax dorsalis",7.1005,2.639,"Benin"
"624","Dendrohyrax dorsalis",7.455,2.6402,"Benin"
"625","Dendrohyrax dorsalis",6.9096,2.4908,"Benin"
"626","Dendrohyrax dorsalis",6.5526,2.6519,"Benin"
"627","Dendrohyrax dorsalis",6.6866,2.6687,"Benin"
"628","Dendrohyrax dorsalis",6.9211,2.4072,"Benin"
"629","Dendrohyrax dorsalis",6.8067,2.4744,"Benin"
"630","Dendrohyrax dorsalis",6.4871,2.7021,"Benin"
"631","Dendrohyrax dorsalis",6.736183,2.658658,"Benin"
"632","Dendrohyrax dorsalis",6.992886,2.663442,"Benin"
"633","Dendrohyrax dorsalis",6.74778,2.118633,"Benin"
"634","Dendrohyrax dorsalis",8.032,-9.736,"Liberia"
"635","Dendrohyrax dorsalis",7.453,-10.693,"Liberia"
"636","Dendrohyrax dorsalis",5.403,-7.732,"Liberia"
"637","Dendrohyrax dorsalis",6.916667,2.166667,"Benin"
"638","Dendrohyrax dorsalis",1.294,23.431,"Congo, Democratic Republic of the"
"639","Dendrohyrax dorsalis",5.533,-2.617,"Ghana"
"640","Dendrohyrax dorsalis",5.2,-2.4,"Ghana"
"641","Dendrohyrax dorsalis",6.617,-2.85,"Ghana"
"642","Dendrohyrax dorsalis",6.174,-7.788,"Côte d'Ivoire"
"643","Dendrohyrax dorsalis",4.9,-7.316,"Côte d'Ivoire"
"644","Dendrohyrax dorsalis",7.18388,1.963551,"Benin"
"645","Dendrohyrax dorsalis",NA,NA,"Tanzania, United Republic of"
"646","Dendrohyrax dorsalis",NA,NA,"Central African Republic"
"647","Dendrohyrax dorsalis",NA,NA,"Ghana"
"648","Dendrohyrax dorsalis",NA,NA,"Ghana"
"649","Dendrohyrax dorsalis",NA,NA,"Ghana"
"650","Dendrohyrax dorsalis",5.35,-1.383333,"Ghana"
"651","Dendrohyrax dorsalis",4.883333,9.25,"Cameroon"
"652","Dendrohyrax dorsalis",0.533333,36.45,"Kenya"
"653","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"654","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"655","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"656","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"657","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"658","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"659","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"660","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"661","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"662","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"663","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"664","Dendrohyrax dorsalis",2.58,21.85,"Congo, Republic of the"
"665","Dendrohyrax dorsalis",2.58,21.85,"Congo, Republic of the"
"666","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"667","Dendrohyrax dorsalis",3.03,19.35,"Congo, Republic of the"
"668","Dendrohyrax dorsalis",2.9667,19.35,"Congo, Democratic Republic of the"
"669","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"670","Dendrohyrax dorsalis",0.5,25.2,"Congo, Democratic Republic of the"
"671","Dendrohyrax dorsalis",5.049843,8.818914,"Cameroon"
"672","Dendrohyrax dorsalis",5.049843,8.818914,"Cameroon"
"673","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"674","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"675","Dendrohyrax dorsalis",6.22,-8.13,"Liberia"
"676","Dendrohyrax dorsalis",5.183333,-4.083333,"Côte d'Ivoire"
"677","Dendrohyrax dorsalis",0.512528,12.805003,"Gabon"
"678","Dendrohyrax dorsalis",0.477539,12.812325,"Gabon"
"679","Dendrohyrax dorsalis",5.32,-4.13,"Côte d'Ivoire"
"680","Dendrohyrax dorsalis",5.28,-3.07,"Côte d'Ivoire"
"681","Dendrohyrax dorsalis",NA,NA,"Nigeria"
"682","Dendrohyrax dorsalis",0.41667,30,"Uganda"
"683","Dendrohyrax dorsalis",NA,NA,"Uganda"
"684","Dendrohyrax dorsalis",NA,NA,"Equatorial Guinea"
"685","Dendrohyrax dorsalis",0.41667,30,"Uganda"
"686","Dendrohyrax dorsalis",NA,NA,"Equatorial Guinea"
"687","Dendrohyrax dorsalis",NA,NA,"Equatorial Guinea"
"688","Dendrohyrax dorsalis",NA,NA,"Equatorial Guinea"
"689","Dendrohyrax dorsalis",NA,NA,"Nigeria"
"690","Dendrohyrax dorsalis",NA,NA,"Nigeria"
"691","Dendrohyrax dorsalis",1.75,31.58333,"Uganda"
"692","Dendrohyrax dorsalis",1.75,31.58333,"Uganda"
"693","Dendrohyrax dorsalis",1.75,31.58333,"Uganda"
"694","Dendrohyrax dorsalis",6.85,3.7526,"Nigeria"
"695","Dendrohyrax dorsalis",2.98333,11.96667,"Cameroon"
"696","Dendrohyrax dorsalis",2.98333,11.96667,"Cameroon"
"697","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"698","Dendrohyrax dorsalis",2.7833,11.9,"Cameroon"
"699","Dendrohyrax dorsalis",2.9333,11.9833,"Cameroon"
"700","Dendrohyrax dorsalis",2.7833,11.9,"Cameroon"
"701","Dendrohyrax dorsalis",2.7833,11.9,"Cameroon"
"702","Dendrohyrax dorsalis",5.34087,-4.13346,"Côte d'Ivoire"
"703","Dendrohyrax dorsalis",NA,NA,NA
"704","Dendrohyrax dorsalis",NA,NA,NA
"705","Dendrohyrax dorsalis",1.05,29.15,"Congo, Democratic Republic of the"
"706","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"707","Dendrohyrax dorsalis",NA,NA,"Ghana"
"708","Dendrohyrax dorsalis",NA,NA,"Ghana"
"709","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"710","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"711","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"712","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"713","Dendrohyrax dorsalis",NA,NA,"Ghana"
"714","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"715","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"716","Dendrohyrax dorsalis",NA,NA,"Ghana"
"717","Dendrohyrax dorsalis",NA,NA,"Ghana"
"718","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"719","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"720","Dendrohyrax dorsalis",0.766667,24.45,"Congo, Democratic Republic of the"
"721","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"722","Dendrohyrax dorsalis",0.766667,24.45,"Congo, Democratic Republic of the"
"723","Dendrohyrax dorsalis",NA,NA,"Ghana"
"724","Dendrohyrax dorsalis",5.91667,-0.98333,"Ghana"
"725","Dendrohyrax dorsalis",NA,NA,"Ghana"
"726","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"727","Dendrohyrax dorsalis",NA,NA,"Liberia"
"728","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"729","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"730","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"731","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"732","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"733","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"734","Dendrohyrax dorsalis",NA,NA,"Cameroon"
"735","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"736","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"737","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"738","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"739","Dendrohyrax dorsalis",3.7,27.866694,"Congo, Democratic Republic of the"
"740","Dendrohyrax dorsalis",3.7,27.866694,"Congo, Democratic Republic of the"
"741","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"742","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"743","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"744","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"745","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"746","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"747","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"748","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"749","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"750","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"751","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"752","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"753","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"754","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"755","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"756","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"757","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"758","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"759","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"760","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
"761","Dendrohyrax dorsalis",NA,NA,"Congo, Democratic Republic of the"
